topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
logic gates; logic gate,0.006042732192634103,0.002552931648990304,0.0022172195334949183,0.4307903208341405,2
system on chip; system on chips,0.009251039000596189,0.0010530752829733822,0.00016472267760634418,0.4808802277012981,2
pareto fronts; pareto front,0.001274661377471551,0.005617604473873773,0.0012445713419146005,0.6041264381017037,2
multiple-input-multiple-output systems; autonomous vehicle,0.000865412792518907,0.006562412935431112,0.0,0.49999999999999994,3
biomedical imaging; image processing,0.0025810810225584753,0.10412236749223727,0.0006013685055469707,0.531355803737377,1
machine-learning; parameter learning,0.2760515234585331,0.0017120593359923665,0.000324216063860106,0.47403224684032746,0
common sense; common sense knowledge,0.008476570338066758,0.000565874586601187,0.002052496855888574,0.033371824792479465,0
discrete cosine transform(dct); design automations,0.005591620436733923,7.2177880944028946e-06,0.0,0.49999999999999994,3
pso algorithm; multi objective particle swarm optimization,0.012093403952172049,0.0017221642393245307,0.00024577669357137065,0.4831132897046433,0
coordination mechanism; multi-threaded application,0.002153787967369824,8.300456308563329e-05,0.0,0.49999999999999994,3
binary classifiers; mobile robotics,0.00144644473411834,0.002199260032364562,0.0,0.49999999999999994,3
visual stimulus; brain-computer interfaces,0.0022699943556897103,0.004111973877381329,0.00014119086651972356,0.503844206350194,1
elearning; e-learning platforms,0.004407903189251848,0.0010819464353509938,8.366866164131767e-05,0.49195204412854765,0
natural language processing; semantic similarity measures,0.03805578772773926,0.00040058723923936063,0.0001725666146352177,0.44126748740742067,0
bayesian; bayesian network,0.1449064791196608,0.012486051624507567,0.04523337019983737,0.043039729113654,2
ip multimedia subsystem; threshold functions,0.0012811573867565137,0.0007939566903843184,0.0,0.49999999999999994,3
computer network; dijkstra,0.012302719806909734,0.0036226078445808127,6.275149623098826e-05,0.49831337060492453,0
nlp; question answering systems,0.025543752066091843,0.0010133774484541664,0.00023531811086620596,0.46923996472024837,0
control system; flight control system,0.17790476272965197,0.003081995516310036,0.011167151683439618,0.008614792424234019,0
haptic interaction; haptic,0.0009541915860800626,0.01894597196899816,0.0034591762297332277,0.9748474728790681,1
markov chain monte carlo algorithms; multi-cores,0.0004222406035225693,0.0006127902092148057,0.0,0.49999999999999994,3
local search operators; multi-objective optimisation,0.00023674344949641492,0.0017322691426566947,0.0,0.49999999999999994,1
precoding matrix; daubechies,0.0007557024134839831,0.003520115253640292,0.0,0.49999999999999994,3
computational costs; computational time,0.009323216881540218,0.024007806759602908,0.0006954957498934532,0.5062979043420209,2
virtual reality; haptic devices,0.05300093975600989,0.0013100285391341253,0.000870677010204962,0.41057344140944363,0
bayesian approaches; bayesian estimations,0.0016499863583805017,7.795211141955127e-05,5.229291352582355e-06,0.4912620685432424,0
multiobjective optimisation; multi-objective genetic algorithms,0.0002923204178233172,0.00045255531351906145,5.229291352582355e-06,0.5008707845559854,0
multiwavelet; multiwavelets,0.0008473683222828998,0.0005449430011274185,0.0009308138607596591,0.41603123147423415,2
adaptive system; mother wavelets,0.005888993306223321,0.0004641037744701061,2.6146456762911773e-06,0.4992848054927006,3
peer to peer (p2p) network; peer-to-peer systems,0.0005240114156536501,0.0012515644555694619,5.229291352582355e-06,0.50079922684506,2
bpm; process models,0.007498560051275167,0.011656727772460674,0.001181819845683612,0.507759518456222,0
bibliographic data; digital library,0.0014659327619732279,0.01578313722603081,8.889795299390003e-05,0.5075895088710182,1
bp algorithm; backpropagation algorithm,0.004292418579741402,0.0030155918658415293,9.935653569906474e-05,0.49864767360854323,1
programmable logic controller; pld,0.0038405850450317805,0.0018261003878839322,1.045858270516471e-05,0.4995855556365047,0
cross-cutting concerns; crosscutting concern,0.000334183588770854,0.00014796465593525934,1.5687874057747066e-05,0.4919016008077529,2
service-oriented architecture (soa); software architecture patterns,0.004586182555183599,1.8044470236007236e-05,2.6146456762911773e-06,0.4808459940535034,1
semantic descriptions; semantic description,0.0009837845172671145,0.001528727518394533,0.00035297716629930894,0.5176339180510633,2
fuzzy clustering method; fuzzy clustering,0.0008538643315678624,0.00825281890714027,0.003095740480728754,0.9482739373090537,2
particle swarms; particle swarm,0.000279328399253392,0.06430399591184482,0.0006013685055469707,0.7951304577258649,2
architectural models; computer-assisted language learning,0.0010761722048754716,0.0018434230793104992,0.0,0.49999999999999994,3
information system; computer systems,0.09973539588845919,0.01922530036825155,0.0011399855148629533,0.4933928755563262,1
radial basis; rbf network,0.024989425940441703,0.0024894151137595587,0.00546460946344856,0.22725643052945438,0
3d modelling; 2-d model,0.0022079213780778458,0.0005290638673197322,0.0,0.49999999999999994,0
engineering design problems; particle swarm optimization algorithms,0.000965018268221667,0.0004034743544771218,0.0,0.49999999999999994,1
human robot interactions; human-robot interaction,0.0010393614855940168,0.00806010396501971,0.0006379735450150473,0.5737467322369864,2
sub-band; discrete wavelet transform,0.004614331928751771,0.014295551099774371,0.0019060766980162683,0.5386078435327989,1
cognitive radios; cognitive radio (cr),0.00197045614977199,0.005621213367920974,0.0003372892922415619,0.5153383469231255,2
common-sense reasoning; commonsense knowledge,0.00039481300876383833,0.0010364743703562555,1.3073228381455886e-05,0.5028225904239207,0
channel inversion; forecasting models,0.0005694834806483884,0.0062246204526130566,0.0,0.49999999999999994,3
energy-efficient; wsn,0.044011906463240526,0.02977121055298362,0.011350176880780001,0.4829723692197081,1
fcm clustering; fuzzy c-means,0.001740930488369978,0.011653840657222912,0.0049495242652191985,0.8336659691914348,2
requirement analysis; requirements elicitation,0.0026691380373101907,0.0017185553452773292,3.921968514436766e-05,0.49887884832355806,2
degrees of freedom; robotic manipulators,0.052442282957503104,0.0028185462508643305,0.0008236133880317209,0.4618412941624467,1
wavelet transforms; discrete wavelet transform (dwt),0.005100810846314525,0.00725748592892211,0.0004889387414664502,0.5039310975347611,0
queuing networks; multichip modules,0.00042368416114144987,0.000471321562564509,0.0,0.49999999999999994,3
windows operating system; computer operating systems,0.0013605530557949455,0.0002316909978303329,7.843937028873533e-06,0.496136562699961,1
computer control; control system,0.003697672840762603,0.17790476272965197,0.0050593393836234285,0.6849105807273721,1
human-computer interaction; long term evolution,0.02067102332356045,0.009689880516735885,5.229291352582355e-06,0.4999604298974124,3
computation time; computation efficiency,0.031067525294738378,0.0031606694065390278,0.000457562993350956,0.4820538405256068,2
context modeling; ordered binary decision diagrams,0.0010032725451220024,0.000421518824713129,0.0,0.49999999999999994,3
cognitive radio networks; cognitive radio network (crn),0.00506183479060475,0.000795400248003199,0.00013073228381455887,0.4808969322999245,2
peer-to-peer streaming; peer-to-peer system,0.00020642873949992276,0.0005918586237410373,1.8302519734038242e-05,0.5079328212470099,1
video processing; h.264,0.0055461483717391845,0.012485329845698126,0.0005150851982293619,0.5071239177814719,0
bayesian frameworks; variational inference,0.00012486773403317007,0.0030646728248834693,5.229291352582355e-06,0.5055122171957949,0
peer-to-peer technologies; gnutella,0.00012558951284261034,0.0007542588558651025,5.229291352582355e-06,0.5047587385246487,0
back propagation neural networks; back propagation algorithm,0.001112261145347486,0.004345830211639983,4.967826784953237e-05,0.5045837393631151,0
recommender systems; collaborative filtering,0.012937885159217188,0.01102372775658154,0.011070409793416844,0.4794930241410811,0
bayesian approach; mcmc method,0.010735738011614865,0.0011194789334418888,0.00031898677250752366,0.4647931968244267,0
svm classifier; svm classifiers,0.00987754300719036,0.002500241795901163,0.0014066793738446535,0.44201584742301087,2
underactuated system; under-actuated systems,0.00047565223542115075,9.960547570275994e-05,2.6146456762911773e-06,0.4971601695433498,2
p2p systems; peer-to-peer,0.002406410550673925,0.028469121580753338,0.005341721116662875,0.7804274124053947,2
electric fault location; discrete cosine transforms (dct),0.0,0.00010032725451220023,0.0,0.49999999999999994,1
turbo-coded; multicarrier code division multiple access,0.0007715815472916694,0.0005752577111239107,2.091716541032942e-05,0.49872565902644167,0
multicast groups; underwater robotics,0.0006654800623039468,0.00030098176353660067,0.0,0.49999999999999994,3
mobile robotics; motion planning,0.002199260032364562,0.009986531607415843,0.00017779590598780007,0.508698545255589,0
path planning; statistical language modeling,0.021156058683504324,0.00018188825997895292,0.0,0.49999999999999994,3
content delivery networks; p2p networks,0.0009491391344139806,0.003328122090329175,4.967826784953237e-05,0.5051595169220229,1
file systems; operating system,0.003956069654542226,0.04030629405557408,0.0009857214199617739,0.5310128868310496,1
association rule; reactive systems,0.008222504197143777,0.002266385461642509,0.0,0.49999999999999994,3
theoretical computer science; computation efficiency,0.0018975564900185209,0.0031606694065390278,0.0,0.49999999999999994,0
peer-to-peer systems; peer to peer,0.0012515644555694619,0.028469121580753338,0.004536410248365192,0.9780545879531719,2
back-propagation neural networks; neural network,0.001112261145347486,0.369002920317063,0.001372688980052868,0.6697369770230841,2
residue number system (rns); hidden layers,0.0006308346794508129,0.005877444845272277,0.0,0.49999999999999994,3
genetic programming; menage,0.009896309256235808,0.00013425085855589382,0.0,0.49999999999999994,3
mammograms; mammogram,0.004674239569935314,0.003114475562734849,0.004962597493600654,0.42663159682078944,2
space-time block coded; space time block coding,0.0006452702556396187,0.0015294492972039732,0.00015426409490117946,0.5190477038094333,2
mimo transmission; biological networks,0.0010812246565415535,0.00371427375337973,0.0,0.49999999999999994,3
micro electro mechanical system; html pages,0.0014529407434033027,0.0008221060639524896,0.0,0.49999999999999994,3
pareto front; microstrip patch antennas,0.005617604473873773,0.00104730105249786,0.0,0.49999999999999994,3
brain computer interface (bci); motor imagery,0.005943126716931343,0.003870177976218832,0.004910304580074831,0.4389308256893446,0
distributed systems; parallel processing systems,0.02012102787076695,0.00035006272257854035,2.3531811086620595e-05,0.4909012486983026,0
multiagent system; multi-agent systems,0.002163892870701988,0.01631003575692222,0.00030591354412606777,0.516919469025511,2
semantic web applications; semantic web services,0.0006452702556396187,0.0016824664048053146,5.490755920211472e-05,0.5072299934952645,0
network-on-chip; network-on-chips,0.005038016089893221,0.0004294583916169722,0.0001856398430166736,0.44551602591730344,2
cognitive architecture; cognitive architectures,0.0021328563818960554,0.0007513717406273413,0.0008340719707368855,0.4008771243362529,2
tasks scheduling; task graph,0.00048287002351555364,0.001084833550588755,1.3073228381455886e-05,0.502069316120921,0
semantic search engines; semantic web technologies,0.00012847662808037152,0.0034414413634113,2.091716541032942e-05,0.5215097688922536,1
autonomous underwater vehicle; xml schema,0.003948130087638384,0.002547157418514782,2.6146456762911773e-06,0.49994974288662675,3
formal concept analysis (fca); concept similarity,0.0008798483687077128,0.00033129647353309286,2.876110243920295e-05,0.4925509302613873,0
